"ID","Site_logFC","Site_logCPM","Site_LR","Site_PValue","Site_FDR","A_logFC","A_logCPM","A_LR","A_PValue","A_FDR","B_logFC","B_logCPM","B_LR","B_PValue","B_FDR","C_logFC","C_logCPM","C_LR","C_PValue","C_FDR","D_logFC","D_logCPM","D_LR","D_PValue","D_FDR","KEGG","Path","Name"
"97456",0.122073682535654,8.17788747825061,0.81865510910561,0.365573673940309,0.473262043007996,-0.271827857970962,8.17788747825061,1.50635197091899,0.219696588221739,0.68537712647491,-0.360424503087534,8.17788747825061,2.96744168462567,0.0849561092563894,0.518928997368148,-2.42826987124187,8.17788747825061,126.016836349974,3.04885635067837e-29,1.45133123525085e-27,-1.09452339800717,8.17788747825061,23.6981119604052,1.12693038649638e-06,0.000188197374544896,"",NA,NA
"84208",1.44314371053914,8.54532718564616,66.8311263295788,2.95790642717133e-16,4.93970373337613e-14,-0.174902355688353,8.54532718564616,0.372517506106888,0.541635199440484,0.895575032738227,0.209338982218567,8.54532718564616,0.592227163423999,0.441559178441243,0.801525899996604,0.464914939090873,8.54532718564616,2.88870051657845,0.089202848268341,0.150312706865331,0.453240530645799,8.54532718564616,2.50507315103401,0.113480215485653,0.315505978689307,"",NA,NA
"84193",0.79186705562161,11.5986528323587,26.1044268445586,3.23441609401299e-07,4.50122906416807e-06,-0.385102252683958,11.5986528323587,2.28208548621837,0.130875786159055,0.573505657777557,-0.247546794169845,11.5986528323587,1.06663469831122,0.301706826821279,0.749843033328594,-2.07019266387411,11.5986528323587,71.9806291073463,2.17320250958483e-17,5.18464027286668e-16,-0.310439257125909,11.5986528323587,1.49939121115388,0.220765057787323,0.439370156521672,"",NA,NA
"84161",0.0946620270073811,9.21054492753249,0.405442024177656,0.52429206723936,0.603839829165332,-0.0490076160440504,9.21054492753249,0.039506186789513,0.842449209484459,0.96785189401624,-0.0385330743288344,9.21054492753249,0.0271253493465657,0.869181886862506,0.952439162386523,0.342948392118361,9.21054492753249,2.13173694063628,0.144277185601719,0.225180280331655,0.192963635605774,9.21054492753249,0.61304285792556,0.433644415310871,0.616736232018868,"",NA,NA
"62327",-0.562130090912624,8.31027462660131,6.95988485130228,0.00833573975032898,0.0248583667554453,0.0435822568463503,8.31027462660131,0.015948690783091,0.899503855039373,0.96785189401624,-0.0441407701563391,8.31027462660131,0.0182663869422797,0.892490750028877,0.952439162386523,-0.176820553086859,8.31027462660131,0.289311621231775,0.590661997577844,0.678486071388569,-0.385718794765544,8.31027462660131,1.24862947250955,0.263814402116172,0.476973989088146,"",NA,NA
"53219",-0.452246357570966,6.28471024473262,7.57704838701672,0.00591161614377428,0.0195559474078349,0.147942215830773,6.28471024473262,0.295422575602103,0.586766388194695,0.896645504495431,0.0552162369654825,6.28471024473262,0.0449950194289173,0.832013187062813,0.952439162386523,0.569890273321827,6.28471024473262,4.88942806497707,0.0270216362773749,0.0683729281563881,0.170556667048716,6.28471024473262,0.391536175018651,0.531493026320828,0.688001210295612,"",NA,NA
"51865",1.61999495922388,8.09120506072109,5.90489091827529,0.0150989006793773,0.0387925602070155,1.99230248884093,8.09120506072109,3.70098694373213,0.0543802928328727,0.440061714140794,-0.282978255307139,8.09120506072109,0.110608718256685,0.739452180228483,0.933503711884448,0.1419846260364,8.09120506072109,0.0275335623223398,0.868210147160218,0.884092040096075,-1.7841601627037,8.09120506072109,3.23322790353723,0.072158329672091,0.25639236287743,"",NA,NA
"48460",-0.397436788707111,8.27243303061825,2.0802584059514,0.149214914002246,0.256895779777063,-0.0500909574238797,8.27243303061825,0.0131897582508671,0.908566654241783,0.96785189401624,0.0690762210662002,8.27243303061825,0.0278408470068285,0.867483537900435,0.952439162386523,2.06833229158881,8.27243303061825,21.4591025566628,3.61456065243323e-06,2.62448534328848e-05,0.391775622585585,8.27243303061825,0.809635404250848,0.368228065487875,0.572419670280997,"",NA,NA
"41924",-1.19136996519005,8.13045918624594,7.09395873588339,0.00773442144957687,0.0239194144829507,-0.503958974199038,8.13045918624594,0.480705894029974,0.488102749517257,0.876485582466472,1.95429519159988,8.13045918624594,7.6038762420796,0.00582429523692244,0.108073033840672,0.553085277051833,8.13045918624594,0.649607362530482,0.420253092659629,0.519868640549319,2.62526022861612,8.13045918624594,11.9960155969278,0.000533144140212223,0.0241455738784046,"",NA,NA
"41866",-0.900490789455811,8.25443725397169,2.21078173713293,0.137049207646308,0.243481039116313,-0.390881566055315,8.25443725397169,0.199087531105874,0.655458374845325,0.912179571659744,-0.419458067929949,8.25443725397169,0.256042522795788,0.612852124939226,0.869994686136,1.26435735333406,8.25443725397169,2.07047093141591,0.150175143277593,0.230084852544569,-0.786721898847231,8.25443725397169,0.72527967901361,0.394417520441442,0.582900229324963,"",NA,NA
"31362",-0.228660989232532,13.0986747916567,0.802528434556237,0.370338482723326,0.475742512421504,-0.122648242057242,13.0986747916567,0.0854543380025348,0.770037580564227,0.96785189401624,-0.579466496157238,13.0986747916567,2.21071380425076,0.137055242444198,0.641711226296858,0.646796626024144,13.0986747916567,2.59948890462988,0.106898183252581,0.173320355370689,0.396772090546081,13.0986747916567,0.900907164939099,0.342538583318792,0.556770333629665,"",NA,NA
"26755",0.181733594086546,9.31585179981472,2.56977070077572,0.108923519335947,0.206707133285263,-0.270235080223957,9.31585179981472,2.07515285974002,0.149714939943875,0.573505657777557,-0.303436001957512,9.31585179981472,2.92891292578183,0.087006059438971,0.518928997368148,-1.28481779196287,9.31585179981472,52.1251658470687,5.20732687898801e-13,7.24686323992497e-12,-0.177803044117804,9.31585179981472,0.899899202781842,0.342808740021379,0.556770333629665,"",NA,NA
"17833",0.0766742724963651,10.8357579006777,0.336286103687574,0.561980838309262,0.638440816310522,-0.281417743404879,10.8357579006777,1.65921846534437,0.197708878134223,0.660347652968305,-0.18606527289306,10.8357579006777,0.811369317205809,0.367715721112186,0.789522352491544,-2.37942858854945,10.8357579006777,126.014477459276,3.05248256477518e-29,1.45133123525085e-27,-0.754880309726153,10.8357579006777,11.8444417716075,0.000578337098883941,0.0241455738784046,"",NA,NA
"17830",0.31421443671899,10.0064916826228,7.55867890403012,0.0059721755556861,0.0195559474078349,-0.451855183806508,10.0064916826228,5.70598680175105,0.0169071479958271,0.389359137335344,-0.529362897961962,10.0064916826228,8.80247096716444,0.00300822844566771,0.08953041941815,-1.01029365728894,10.0064916826228,31.9120762489494,1.61311154570647e-08,1.58464487137047e-07,-0.487231900779193,10.0064916826228,6.63326813216366,0.0100091458995692,0.167152736522806,"",NA,NA
"14726",1.19584553238337,8.23012188801731,31.2673496034401,2.24829208785719e-08,5.53978966641573e-07,-0.410000668373113,8.23012188801731,1.37815400229979,0.240415838288322,0.68537712647491,-0.155273850301856,8.23012188801731,0.224324945228723,0.6357641035041,0.884771710709872,-0.936874458828143,8.23012188801731,8.19863198880288,0.00419219871861857,0.014001943720186,0.174955865136717,8.23012188801731,0.2556557216814,0.613120565985453,0.743942041597166,"",NA,NA
"6300",-0.447649269403905,10.4719698294288,10.3552031649228,0.00129110255162278,0.00598928128113902,-0.0251006016104898,10.4719698294288,0.0119677418030584,0.912887474669354,0.96785189401624,-0.0943667160419711,10.4719698294288,0.188394330746913,0.66425637537828,0.899057133036812,-1.76818156926496,10.4719698294288,64.7988070517628,8.29493502993917e-16,1.5391712777776e-14,-0.319313659962758,10.4719698294288,1.93028781468673,0.164726959962865,0.410963378253815,"",NA,NA
"4877",-0.267634372245554,7.71371837942443,0.301261820099946,0.583092452200126,0.649176263449473,0.50489002016671,7.71371837942443,0.427258345570614,0.513337311848683,0.877440183152169,-0.57645358622338,7.71371837942443,0.688777901091036,0.406580373139358,0.789522352491544,0.383688386184217,7.71371837942443,0.279027373870797,0.597339420009885,0.678610089398985,-1.25386434728386,7.71371837942443,2.61418419549974,0.105911980648393,0.299784758784433,"",NA,NA
"4709",-0.359746794598963,8.08369869362335,6.81085476345375,0.00906053834785058,0.026545787791071,-0.331306742951129,8.08369869362335,2.12875584317527,0.14455804845224,0.573505657777557,-0.397797859639205,8.08369869362335,3.43580885844186,0.0637973384188929,0.44392314649813,-1.22790760893456,8.08369869362335,32.6194436071424,1.12087800814777e-08,1.16991642100424e-07,-0.278530610505589,8.08369869362335,1.49822354848195,0.220944900434558,0.439370156521672,"",NA,NA
"4526",-0.960288200155464,14.0509553764232,7.41733040956287,0.0064598589921842,0.0207460856095147,-0.164183089672506,14.0509553764232,0.0825661867635148,0.773849451680133,0.96785189401624,0.00521620320210978,14.0509553764232,9.31526556868789e-05,0.99229928697498,0.993608935485695,0.558272665029099,14.0509553764232,1.04928094749108,0.305672749230343,0.39711397448894,0.281280455237182,14.0509553764232,0.238931846184883,0.624978658288805,0.743942041597166,"",NA,NA
"4265",-0.326047524424707,16.1078193110765,1.08195414741454,0.298260810884963,0.408275044408105,0.171159409331577,16.1078193110765,0.112547427878098,0.737262357538132,0.961896982100531,-0.414700578037038,16.1078193110765,0.761597277316469,0.382829120618672,0.789522352491544,0.973661093304343,16.1078193110765,3.8495931965615,0.0497580578261918,0.102587600703383,0.942390859767141,16.1078193110765,3.35585480642567,0.0669664345954682,0.25012323773035,"",NA,NA
"4086",-0.478217300579813,11.5008633756976,6.09392496888072,0.0135647428751739,0.0359573342881595,0.00663417592742153,11.5008633756976,0.000431033476615994,0.983436032724657,0.990586066729291,0.128221378233793,11.5008633756976,0.17817427656356,0.672946955865877,0.899057133036812,0.73870604527308,11.5008633756976,5.76226854463715,0.0163739180188075,0.0441039404700138,0.436294114546856,11.5008633756976,1.8530453516795,0.173429616961377,0.413753514750715,"",NA,NA
"3200",0.813148758305067,9.48004368399932,23.0362055027208,1.58979089275513e-06,1.89639342207218e-05,-0.163026515746356,9.48004368399932,0.343716590055578,0.557691751504513,0.896437398408954,0.390289055988407,9.48004368399932,2.16766997827656,0.140939636888899,0.641711226296858,0.510119538221071,9.48004368399932,3.66126294553733,0.0556914030821972,0.105687094485533,-0.115459958087394,9.48004368399932,0.172602599226678,0.677809078045299,0.773058204582982,"",NA,NA
"3122",1.8195846961295,8.55463655726074,20.4455895294001,6.13507739466139e-06,5.69198847171362e-05,-0.0726767645266959,8.55463655726074,0.013817389982492,0.906426288857218,0.96785189401624,1.26752105083769,8.55463655726074,4.32434408784457,0.0375708915398204,0.3137169443575,0.152362587976173,8.55463655726074,0.0665683918437381,0.796400338585359,0.841764914833892,-0.866229929317134,8.55463655726074,1.88747509069159,0.169486981461268,0.410963378253815,"",NA,NA
"3029",-0.488510108084097,8.17404338970959,3.52173791280731,0.0605689046975483,0.124876630672723,0.776699924286962,8.17404338970959,3.22630168629452,0.0724641642788682,0.516810079631124,0.953082890534779,8.17404338970959,5.29568878169604,0.0213782747602589,0.230760447136781,1.45393240381295,8.17404338970959,12.0759362159513,0.000510768081920296,0.00224469130738657,0.826669203374092,8.17404338970959,3.74866714248052,0.0528496382990276,0.22452864683616,"",NA,NA
"2039",0.249810449969069,9.1423811600411,1.30564247223062,0.25318512761561,0.364499278550059,0.695270503025027,9.1423811600411,3.69888624147092,0.054448801645474,0.440061714140794,0.252712952592608,9.1423811600411,0.545717379587664,0.460072869776086,0.803006194391782,1.19637626003858,9.1423811600411,11.6820604566046,0.000631056085717908,0.00270221452089463,0.56619855822181,9.1423811600411,2.45848334632574,0.116891600093891,0.315505978689307,"",NA,NA
"1704",-0.31705360782505,10.25411524816,1.00829678263125,0.315311223197249,0.421255794191524,0.345746015685129,10.25411524816,0.438569059035245,0.507813919401061,0.877440183152169,0.444501742309569,10.25411524816,0.805515916564048,0.369449301093429,0.789522352491544,1.08347017017302,10.25411524816,4.68392320217711,0.0304461400111007,0.0738134014222102,0.381644767953273,10.25411524816,0.549304483587719,0.458602021072845,0.638221145993043,"",NA,NA
"892",-0.609616115865228,11.3863590774415,7.16463912620918,0.00743546476156521,0.0234287285883281,0.0481501350396128,11.3863590774415,0.0168989178097263,0.896569719811372,0.96785189401624,-0.22711889845929,11.3863590774415,0.418103996593516,0.51788463238511,0.833972615815463,0.817123867888424,11.3863590774415,5.21593965033474,0.0223807492112505,0.0583997674731069,0.0806929663009052,11.3863590774415,0.0470109191307699,0.828348612856293,0.886757809916673,"",NA,NA
"168",0.419310134438656,10.0463251339069,1.620267577771,0.203054481715414,0.306654786083631,0.072766199970436,10.0463251339069,0.0191717990098823,0.889875089960772,0.96785189401624,-0.394454602906473,10.0463251339069,0.632832708051936,0.426318157919465,0.801525899996604,1.1175955900578,10.0463251339069,4.67074154839479,0.0306806774940249,0.0738134014222102,0.373327196161102,10.0463251339069,0.500951775195276,0.479082218714105,0.642584338488126,"",NA,NA
"134",1.42687742293551,11.2686161445142,10.1491359983666,0.0014436888979355,0.00618194989628792,0.704265084507204,11.2686161445142,1.03301825145913,0.309450819971707,0.794239047321621,0.490065757340303,11.2686161445142,0.541991991075506,0.461608351267132,0.803006194391782,0.894190805907851,11.2686161445142,1.7470178521751,0.186252069508286,0.272842943928805,0.894558477895323,11.2686161445142,1.63235751149314,0.201377281450478,0.431004151644726,"",NA,NA
"110",-0.420604075659473,11.2988095652828,4.93737165305487,0.0262819726805811,0.0608802200729908,0.271312454664425,11.2988095652828,0.773008346117486,0.379288002344614,0.819077292081351,-0.131189985991223,11.2988095652828,0.201638883075219,0.653401226264768,0.897711136213012,0.116554383815638,11.2988095652828,0.156558437334553,0.692345050766337,0.752425660207715,0.0315543132121461,11.2988095652828,0.0104396836996159,0.918617953261847,0.950169281478647,"",NA,NA
"54",0.477140582585878,8.04913318473655,5.68950603710437,0.0170666579256179,0.0431838162663363,0.391726235250695,8.04913318473655,1.41974988853225,0.233444574575092,0.68537712647491,0.919177932918055,8.04913318473655,8.39972776317077,0.00375277207141946,0.08953041941815,-0.325333419944536,8.04913318473655,1.0907753198365,0.296299486906871,0.389622159948405,0.56295466375772,8.04913318473655,2.92815642477085,0.0870468416881399,0.274554983511713,"",NA,NA
